,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,noise,lambda_val,split,rank,job_id
210,SCoNE,W_C,35,0.8107675446056073,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
211,SCoNE,W_G,35,0.8641506508756642,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
212,SCoNE,H_G,35,0.9717543427395823,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
213,SCoNE,U_G,35,0.9411268810322372,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
214,SCoNE,H_C,35,0.9505758917891021,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
215,SCoNE,U_C,35,0.911098426402424,0.7675946580473034,0.7386407686745327,1.0,0.0001,train,3,15
216,SCoNE,W_C,36,0.793134357926335,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
217,SCoNE,W_G,36,0.8615471249693457,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
218,SCoNE,H_G,36,0.9582798127170189,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
219,SCoNE,U_G,36,0.9370174277747312,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
220,SCoNE,H_C,36,0.918714971546772,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
221,SCoNE,U_C,36,0.9102026666408759,0.7541352516838028,0.7481193439983236,1.0,0.0001,train,3,15
222,SCoNE,W_C,37,0.6704601893819925,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
223,SCoNE,W_G,37,0.7225357888231484,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
224,SCoNE,H_G,37,0.742284631622202,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
225,SCoNE,U_G,37,0.9437929572047824,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
226,SCoNE,H_C,37,0.7364501365826062,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
227,SCoNE,U_C,37,0.9152938073675244,0.7957139978632973,0.7286268377015334,1.0,0.0001,train,3,15
