,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,sparsity,lambda_val,split,rank,job_id
51,SCoNE,U_G,8,0.9516340259694903,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
52,SCoNE,H_C,8,0.7303767949539108,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
53,SCoNE,U_C,8,0.9124012345138585,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
54,SCoNE,W_C,9,0.6356344656354154,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
55,SCoNE,W_G,9,0.6897376778311731,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
56,SCoNE,H_G,9,0.8099202488588635,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
57,SCoNE,U_G,9,0.9256835646366731,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
58,SCoNE,H_C,9,0.8317268005750248,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
59,SCoNE,U_C,9,0.8750662088081772,0.662972647051611,0.6924754575488247,0.75,0.0,train,3,21
60,SCoNE,W_C,10,0.6234023285403792,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
61,SCoNE,W_G,10,0.6930318986308096,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
62,SCoNE,H_G,10,0.8659700653985024,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
63,SCoNE,U_G,10,0.9503111070056329,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
64,SCoNE,H_C,10,0.7667692689458614,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
65,SCoNE,U_C,10,0.846759662225161,0.6507056324785281,0.7004599614609293,0.75,0.0,train,3,21
66,SCoNE,W_C,11,0.6332373918753983,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
67,SCoNE,W_G,11,0.6929770747961741,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
68,SCoNE,H_G,11,0.8330303677649348,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
69,SCoNE,U_G,11,0.8865632537921455,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
70,SCoNE,H_C,11,0.855061255000291,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
71,SCoNE,U_C,11,0.9236988063575523,0.6499227621067033,0.7084829315676924,0.75,0.0,train,3,21
72,SCoNE,W_C,12,0.6593218207972387,0.6564177998301529,0.6921869316196603,0.75,0.0,train,3,21
