,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,ZU_weight,lambda_val,split,rank,job_id
27,SCoNE,U_G,4,0.9773777272535544,0.5282029642491428,0.6335448080366699,1.0,1.0,tune,3,26
28,SCoNE,H_C,4,0.9634747043632833,0.5282029642491428,0.6335448080366699,1.0,1.0,tune,3,26
29,SCoNE,U_C,4,0.9761734912660528,0.5282029642491428,0.6335448080366699,1.0,1.0,tune,3,26
30,SCoNE,W_C,5,0.8495144342030294,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
31,SCoNE,W_G,5,0.8828684850790033,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
32,SCoNE,H_G,5,0.9353720428630469,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
33,SCoNE,U_G,5,0.9781782966303116,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
34,SCoNE,H_C,5,0.9594040669806755,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
35,SCoNE,U_C,5,0.9771236257037818,0.528216849666104,0.6358672086323053,1.0,1.0,tune,3,26
36,SCoNE,W_C,6,0.8500432297371227,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
37,SCoNE,W_G,6,0.8798312063510696,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
38,SCoNE,H_G,6,0.9328552525467234,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
39,SCoNE,U_G,6,0.9772139767937343,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
40,SCoNE,H_C,6,0.9637199764446389,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
41,SCoNE,U_C,6,0.9754484908746901,0.5303188205195268,0.6341750681882161,1.0,1.0,tune,3,26
42,SCoNE,W_C,7,0.8472088005359766,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
43,SCoNE,W_G,7,0.8884743649535468,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
44,SCoNE,H_G,7,0.96081230887864,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
45,SCoNE,U_G,7,0.9695399625077908,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
46,SCoNE,H_C,7,0.9325249837451084,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
47,SCoNE,U_C,7,0.9734922153067449,0.524565823571323,0.6437756814065415,1.0,1.0,tune,3,26
48,SCoNE,W_C,8,0.711874427212745,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
49,SCoNE,W_G,8,0.8019906919073794,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
50,SCoNE,H_G,8,0.9216789198994689,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
51,SCoNE,U_G,8,0.9693018082131432,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
52,SCoNE,H_C,8,0.6434829746274555,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
53,SCoNE,U_C,8,0.977445700202893,0.5247617691371436,0.6735794842403456,1.0,1.0,tune,3,26
54,SCoNE,W_C,9,0.7413406016942086,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
55,SCoNE,W_G,9,0.8005623209141164,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
56,SCoNE,H_G,9,0.8860978706434838,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
57,SCoNE,U_G,9,0.9706894550816256,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
58,SCoNE,H_C,9,0.690904380168714,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
59,SCoNE,U_C,9,0.9779707760410926,0.5467482547689776,0.6450995466230633,1.0,1.0,tune,3,26
60,SCoNE,W_C,10,0.8471905588231363,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
61,SCoNE,W_G,10,0.8908550757028934,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
62,SCoNE,H_G,10,0.9703322063471029,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
63,SCoNE,U_G,10,0.9820077629352186,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
64,SCoNE,H_C,10,0.9331181957968017,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
65,SCoNE,U_C,10,0.9769518069921507,0.5219708700431595,0.6423837381711123,1.0,1.0,tune,3,26
66,SCoNE,W_C,11,0.8218303475197332,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
67,SCoNE,W_G,11,0.8711038096532386,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
68,SCoNE,H_G,11,0.9295749033818437,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
69,SCoNE,U_G,11,0.9712657374780259,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
70,SCoNE,H_C,11,0.8771398611227054,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
71,SCoNE,U_C,11,0.9777087390370601,0.5280829424299474,0.6487229056821189,1.0,1.0,tune,3,26
72,SCoNE,W_C,12,0.8556353936221924,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
73,SCoNE,W_G,12,0.8855204088918973,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
74,SCoNE,H_G,12,0.9495527316021545,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
75,SCoNE,U_G,12,0.975403116126281,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
76,SCoNE,H_C,12,0.9625348004513351,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
77,SCoNE,U_C,12,0.9774999976729606,0.528941284717903,0.6337818934213264,1.0,1.0,tune,3,26
78,SCoNE,W_C,13,0.8478570013316052,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
79,SCoNE,W_G,13,0.8880568884833064,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
80,SCoNE,H_G,13,0.9602612617513561,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
81,SCoNE,U_G,13,0.9751152546099702,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
82,SCoNE,H_C,13,0.9406684159426884,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
83,SCoNE,U_C,13,0.9730460413340505,0.5246196848849538,0.6384697991284831,1.0,1.0,tune,3,26
84,SCoNE,W_C,14,0.8450204401331068,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
85,SCoNE,W_G,14,0.885490659547644,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
86,SCoNE,H_G,14,0.9626190098326138,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
87,SCoNE,U_G,14,0.9839769773692368,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
88,SCoNE,H_C,14,0.9208746064867471,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
89,SCoNE,U_C,14,0.9761487028047148,0.5242211059775557,0.6419358903304531,1.0,1.0,tune,3,26
90,SCoNE,W_C,15,0.8415381114896417,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
91,SCoNE,W_G,15,0.881118933754414,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
92,SCoNE,H_G,15,0.9513265841687834,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
93,SCoNE,U_G,15,0.9809654498727945,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
94,SCoNE,H_C,15,0.9038074677180268,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
95,SCoNE,U_C,15,0.9766913932561071,0.5267848863140477,0.6411919601452005,1.0,1.0,tune,3,26
96,SCoNE,W_C,16,0.851458687431951,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
97,SCoNE,W_G,16,0.8843335005884376,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
98,SCoNE,H_G,16,0.9552569846511556,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
99,SCoNE,U_G,16,0.9763037183846478,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
100,SCoNE,H_C,16,0.9604824130758205,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
101,SCoNE,U_C,16,0.9787124969571278,0.5283535921733873,0.6375738481866337,1.0,1.0,tune,3,26
102,SCoNE,W_C,17,0.8409617019765301,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
103,SCoNE,W_G,17,0.8809962737623603,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
104,SCoNE,H_G,17,0.9529035215150431,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
105,SCoNE,U_G,17,0.9776281759734395,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
106,SCoNE,H_C,17,0.9078440640142265,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
107,SCoNE,U_C,17,0.9759022639882258,0.5266195688590235,0.6400737608633846,1.0,1.0,tune,3,26
108,SCoNE,W_C,18,0.661131442044162,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
109,SCoNE,W_G,18,0.7608001706937351,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
110,SCoNE,H_G,18,0.9041383309032401,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
111,SCoNE,U_G,18,0.9835760926148418,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
112,SCoNE,H_C,18,0.6317333127365634,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
113,SCoNE,U_C,18,0.9677970139537927,0.5301985089728574,0.6728452046999257,1.0,1.0,tune,3,26
114,SCoNE,W_C,19,0.8513830617905278,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
115,SCoNE,W_G,19,0.8918158647706335,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
116,SCoNE,H_G,19,0.9721827720800928,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
117,SCoNE,U_G,19,0.9776572912782052,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
118,SCoNE,H_C,19,0.9481358890173895,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
119,SCoNE,U_C,19,0.9784253505383627,0.5257110397138691,0.6357894508467123,1.0,1.0,tune,3,26
120,SCoNE,W_C,20,0.6686075795810595,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
121,SCoNE,W_G,20,0.7591807376308043,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
122,SCoNE,H_G,20,0.8442141786378282,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
123,SCoNE,U_G,20,0.9732462257273281,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
124,SCoNE,H_C,20,0.5953990876695421,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
125,SCoNE,U_C,20,0.940675350155477,0.5370911213526243,0.6572938722795214,1.0,1.0,tune,3,26
126,SCoNE,W_C,21,0.6498496233571456,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
127,SCoNE,W_G,21,0.722165492567448,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
128,SCoNE,H_G,21,0.7322077174774791,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
129,SCoNE,U_G,21,0.9671850948837873,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
130,SCoNE,H_C,21,0.779781548533002,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
131,SCoNE,U_C,21,0.9774248493851039,0.5346418154229264,0.6732371375370265,1.0,1.0,tune,3,26
132,SCoNE,W_C,22,0.8460720154185619,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
133,SCoNE,W_G,22,0.8896134300288665,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
134,SCoNE,H_G,22,0.9698394233439599,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
135,SCoNE,U_G,22,0.9784370722946824,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
136,SCoNE,H_C,22,0.927130947789852,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
137,SCoNE,U_C,22,0.9776000187294057,0.5264297844861486,0.638860728426634,1.0,1.0,tune,3,26
138,SCoNE,W_C,23,0.7245013252435708,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
139,SCoNE,W_G,23,0.7802869594918376,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
140,SCoNE,H_G,23,0.7687112790236494,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
141,SCoNE,U_G,23,0.9763301393518196,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
142,SCoNE,H_C,23,0.7291084749496326,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
143,SCoNE,U_C,23,0.9720879846768463,0.5499764119131354,0.6304976785333357,1.0,1.0,tune,3,26
144,SCoNE,W_C,24,0.8511129732835122,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
145,SCoNE,W_G,24,0.8900569732387557,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
146,SCoNE,H_G,24,0.9666106136913067,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
147,SCoNE,U_G,24,0.9806596800152004,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
148,SCoNE,H_C,24,0.938250457014976,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
149,SCoNE,U_C,24,0.9780996699231986,0.5249317973042799,0.6402560532768854,1.0,1.0,tune,3,26
150,SCoNE,W_C,25,0.8469590045332087,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
151,SCoNE,W_G,25,0.8838023582720379,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
152,SCoNE,H_G,25,0.9575766405499697,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
153,SCoNE,U_G,25,0.9780961396457035,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
154,SCoNE,H_C,25,0.9203844415942121,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
155,SCoNE,U_C,25,0.9785509071643804,0.5266592415807634,0.6400754395560403,1.0,1.0,tune,3,26
156,SCoNE,W_C,26,0.7818855398972197,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
157,SCoNE,W_G,26,0.8517308543183404,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
158,SCoNE,H_G,26,0.8859099172676282,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
159,SCoNE,U_G,26,0.9795623873902285,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
160,SCoNE,H_C,26,0.7426618321822783,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
161,SCoNE,U_C,26,0.9787811405780913,0.5240810295379923,0.6632752008911473,1.0,1.0,tune,3,26
162,SCoNE,W_C,27,0.7319083359750694,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
163,SCoNE,W_G,27,0.7794327688785937,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
164,SCoNE,H_G,27,0.7895956810363093,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
165,SCoNE,U_G,27,0.9793782395796443,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
166,SCoNE,H_C,27,0.7219642400890248,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
167,SCoNE,U_C,27,0.9711342137371209,0.5511469253067878,0.6270473295967601,1.0,1.0,tune,3,26
168,SCoNE,W_C,28,0.7817947195883869,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
169,SCoNE,W_G,28,0.8274323127075431,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
170,SCoNE,H_G,28,0.8048285552361044,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
171,SCoNE,U_G,28,0.9706803252870078,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
172,SCoNE,H_C,28,0.8115419400095221,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
173,SCoNE,U_C,28,0.9758469749863984,0.5468617810109838,0.6390641462219638,1.0,1.0,tune,3,26
174,SCoNE,W_C,29,0.8485693113973005,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
175,SCoNE,W_G,29,0.8778805966636304,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
176,SCoNE,H_G,29,0.9550941742925602,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
177,SCoNE,U_G,29,0.9761268220687721,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
178,SCoNE,H_C,29,0.9148859059044021,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
179,SCoNE,U_C,29,0.9752253648821704,0.5392975840796473,0.6303280451071407,1.0,1.0,tune,3,26
180,SCoNE,W_C,30,0.8425881942854949,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
181,SCoNE,W_G,30,0.886755499250053,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
182,SCoNE,H_G,30,0.9638781404500752,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
183,SCoNE,U_G,30,0.9800877887634343,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
184,SCoNE,H_C,30,0.9189296630082224,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
185,SCoNE,U_C,30,0.9749014290855138,0.5230681844413131,0.6417764585956033,1.0,1.0,tune,3,26
186,SCoNE,W_C,31,0.8570743165939239,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
187,SCoNE,W_G,31,0.8903742049656769,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
188,SCoNE,H_G,31,0.966173516888655,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
189,SCoNE,U_G,31,0.9797246234413349,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
190,SCoNE,H_C,31,0.9657672112605193,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
191,SCoNE,U_C,31,0.9785593842882077,0.5262069787721125,0.6355080084326156,1.0,1.0,tune,3,26
192,SCoNE,W_C,32,0.8301375202537659,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
193,SCoNE,W_G,32,0.8697678022918255,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
194,SCoNE,H_G,32,0.9324163347112332,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
195,SCoNE,U_G,32,0.9775169078599159,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
196,SCoNE,H_C,32,0.8595939431672827,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
197,SCoNE,U_C,32,0.9756528718539927,0.5370578403392733,0.6324432038412726,1.0,1.0,tune,3,26
198,SCoNE,W_C,33,0.7262544576544557,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
199,SCoNE,W_G,33,0.7847262696709907,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
200,SCoNE,H_G,33,0.7433884425245803,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
201,SCoNE,U_G,33,0.9797744756062932,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
202,SCoNE,H_C,33,0.7280776889005123,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
203,SCoNE,U_C,33,0.9732177831269607,0.5420145053348796,0.6421621613248526,1.0,1.0,tune,3,26
204,SCoNE,W_C,34,0.855082067600205,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
205,SCoNE,W_G,34,0.8932001324532258,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
206,SCoNE,H_G,34,0.9791553219886971,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
207,SCoNE,U_G,34,0.9801384935508223,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
208,SCoNE,H_C,34,0.958211878186397,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
209,SCoNE,U_C,34,0.9750884813030632,0.5240710268069328,0.6377648710077494,1.0,1.0,tune,3,26
210,SCoNE,W_C,35,0.851962526463476,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
211,SCoNE,W_G,35,0.8913201952897666,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
212,SCoNE,H_G,35,0.9731926451461523,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
213,SCoNE,U_G,35,0.9785260855244584,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
214,SCoNE,H_C,35,0.9493409137198936,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
215,SCoNE,U_C,35,0.9773588313788926,0.5259545693104386,0.6363155445637637,1.0,1.0,tune,3,26
216,SCoNE,W_C,36,0.821075249525128,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
217,SCoNE,W_G,36,0.8617393440669627,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
218,SCoNE,H_G,36,0.9303095025458276,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
219,SCoNE,U_G,36,0.9774403469036226,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
220,SCoNE,H_C,36,0.8793596773726119,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
221,SCoNE,U_C,36,0.9770965430221985,0.5334859094811328,0.643480269508116,1.0,1.0,tune,3,26
222,SCoNE,W_C,37,0.850451791311928,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
223,SCoNE,W_G,37,0.8905522377637051,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
224,SCoNE,H_G,37,0.9673232757095298,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
225,SCoNE,U_G,37,0.9792330361021392,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
226,SCoNE,H_C,37,0.9476869530257577,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
227,SCoNE,U_C,37,0.9764942795142695,0.524096161117445,0.638706875580755,1.0,1.0,tune,3,26
228,SCoNE,W_C,38,0.8292686416800445,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
229,SCoNE,W_G,38,0.8772576275695526,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
230,SCoNE,H_G,38,0.9631815926227273,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
231,SCoNE,U_G,38,0.9781862853369828,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
232,SCoNE,H_C,38,0.8726866028792165,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
233,SCoNE,U_C,38,0.9801053507765158,0.532005621773573,0.6365054595771255,1.0,1.0,tune,3,26
234,SCoNE,W_C,39,0.7197381392748983,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
235,SCoNE,W_G,39,0.8049230014848702,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
236,SCoNE,H_G,39,0.808846402606583,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
237,SCoNE,U_G,39,0.9775969305875613,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
238,SCoNE,H_C,39,0.6705947050843004,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
239,SCoNE,U_C,39,0.9765875763120466,0.5231929205794139,0.6783290457109794,1.0,1.0,tune,3,26
240,SCoNE,W_C,40,0.8016711585804993,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
241,SCoNE,W_G,40,0.8506282222962505,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
242,SCoNE,H_G,40,0.9109505729825796,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
243,SCoNE,U_G,40,0.9756848747267978,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
244,SCoNE,H_C,40,0.8038417982179648,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
245,SCoNE,U_C,40,0.9740435966644658,0.5364546975444088,0.6388175476392093,1.0,1.0,tune,3,26
246,SCoNE,W_C,41,0.8395673401363526,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
247,SCoNE,W_G,41,0.8861017940554745,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
248,SCoNE,H_G,41,0.9585541960060227,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
249,SCoNE,U_G,41,0.9729859676623116,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
250,SCoNE,H_C,41,0.9099997583244488,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
251,SCoNE,U_C,41,0.9796801601862413,0.5268182220349494,0.6392076112427575,1.0,1.0,tune,3,26
252,SCoNE,W_C,42,0.8485215306743386,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
253,SCoNE,W_G,42,0.890136034574721,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
254,SCoNE,H_G,42,0.967572047369564,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
255,SCoNE,U_G,42,0.9742456732840159,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
256,SCoNE,H_C,42,0.9430988459582199,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
257,SCoNE,U_C,42,0.9764443550582492,0.525527433033248,0.638536529096305,1.0,1.0,tune,3,26
258,SCoNE,W_C,43,0.8464746646163173,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
259,SCoNE,W_G,43,0.881965913602166,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
260,SCoNE,H_G,43,0.9313387747180841,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
261,SCoNE,U_G,43,0.9770841788183054,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
262,SCoNE,H_C,43,0.9547783647585963,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
263,SCoNE,U_C,43,0.9765758471160939,0.5273900922896775,0.6383379017065699,1.0,1.0,tune,3,26
264,SCoNE,W_C,44,0.7225292589504418,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
265,SCoNE,W_G,44,0.7806153162958598,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
266,SCoNE,H_G,44,0.7645371545384867,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
267,SCoNE,U_G,44,0.9782069671263418,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
268,SCoNE,H_C,44,0.7369026814423684,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
269,SCoNE,U_C,44,0.9745574245350495,0.5427494909628969,0.6408778537805337,1.0,1.0,tune,3,26
270,SCoNE,W_C,45,0.7812742979130176,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
271,SCoNE,W_G,45,0.8297464584611952,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
272,SCoNE,H_G,45,0.9019955985701567,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
273,SCoNE,U_G,45,0.9740195336830614,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
274,SCoNE,H_C,45,0.7652647766065954,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
275,SCoNE,U_C,45,0.970548318912841,0.5462669024319772,0.6270228604369585,1.0,1.0,tune,3,26
276,SCoNE,W_C,46,0.7875900929015948,0.5417636455031614,0.6313052092734697,1.0,1.0,tune,3,26
