,ari,sim_W,sim_W_null,tuning_metric,run,split,sim_id,job_id,sim_H_G,sim_H_G_null,sim_U_G,sim_U_G_null,sim_H_C,sim_H_C_null,sim_U_C,sim_U_C_null,rel_error_G,rel_error_C,coph_corr,run_name,lambda_option,rGC,out_path
3535,0.45380052221734335,0.7744738794554843,0.44248452124433174,1.0314205929589852,25,train,1,21,0.598249197297465,0.3673142919970098,0.9378987379095175,0.3558859605947637,0.8550869543985384,0.3498725200455101,0.9737194167205667,0.29031340132616135,0.4340409365585388,0.5973796564004465,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3536,0.5497349699498968,0.8027990096520811,0.42363566067670066,1.0314845569508795,26,train,1,21,0.6558168811583078,0.3643137553843141,0.9718625880085457,0.38288918079653683,0.9224820903317948,0.34560159606135454,0.9793412218576997,0.27541028852915694,0.43592065961205273,0.5955638973388268,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3537,0.4639369033254743,0.7712885657787537,0.43827200108885817,1.0301189349808952,27,train,1,21,0.5765583787307189,0.3529079004141261,0.9376481000140442,0.3576034366174338,0.8651261283578716,0.32327027091976196,0.9780813749668826,0.2634509757156306,0.43661903912684874,0.5934998958540464,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3538,0.4501444183728949,0.7740959277641805,0.4330976504278585,1.0321856714143065,28,train,1,21,0.6447094160176701,0.35162033253310226,0.9716237046595346,0.3521714369307864,0.836796630216193,0.30580532639865465,0.9531281653394401,0.2643569983943147,0.4420450868802389,0.5901405845340677,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3539,0.3625975374926129,0.6707703385629278,0.4338915619613208,1.0436990496970207,29,train,1,21,0.5078133690668787,0.3330660871893922,0.9615836162764088,0.3639474113752976,0.740698716583464,0.32928552288697793,0.9640767702051765,0.2886132719705214,0.43670143700026715,0.6069976126967535,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3540,0.3304534179964347,0.6910908032682764,0.4488160523512301,1.042086585521644,30,train,1,21,0.5418775596888263,0.3281072797536168,0.9097904720778246,0.35109552483503664,0.7379708053030616,0.3011929708735999,0.9689637107848788,0.25859451876402567,0.43162042165981884,0.610466163861825,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3541,0.4303445483087891,0.7545607187537908,0.43019463803619634,1.0329689137535845,31,train,1,21,0.6640271727592092,0.34013117589376696,0.9729532878437134,0.3507216397737358,0.8358765955226564,0.3514976059056871,0.9738583908302443,0.28886507953798973,0.4323468389741321,0.6006220747794523,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3542,0.38172506604281137,0.674729423195503,0.42749104605252847,1.044440512720394,32,train,1,21,0.47669948893319014,0.314846761536526,0.9530303910210424,0.36862457074309485,0.7803886876706035,0.3165945235912402,0.9565416982492085,0.2800101440575432,0.4350498955690826,0.6093906171513115,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3543,0.5080487429811704,0.7986993728359877,0.42296197493520404,1.029360918694029,33,train,1,21,0.6232079495483283,0.36324611271287466,0.9560540912146179,0.3755596512402958,0.8866972566045593,0.3366241353111095,0.9609160091879079,0.2749014537306826,0.4403076641502631,0.5890532545437659,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3544,0.5081040928777728,0.796400780712922,0.4219916485639146,1.0339409479369452,34,train,1,21,0.5906435426084742,0.3605959931775229,0.9540545646571673,0.3545267881614075,0.9183009931326123,0.36273035526459063,0.9783855250716005,0.30527571256389413,0.43259163454916777,0.6013493133877775,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3545,0.4325743379111137,0.7523601729793761,0.42998682358330614,1.031943323012834,35,train,1,21,0.715532876836227,0.33737417073620146,0.9840184880272326,0.3749002191520138,0.8217143739343526,0.3538617017010789,0.9636073014992561,0.27609369976971354,0.4339700947725225,0.5979732282403116,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3546,0.3942114316782785,0.6903210334782877,0.4230621393925762,1.0529198402822353,36,train,1,21,0.4310108383588947,0.32881491134126395,0.969259561312129,0.3499406081466519,0.8035853927065131,0.3300038160626293,0.9432630439875879,0.27839462154808364,0.43445652981332217,0.6184633104689131,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3547,0.5343996372981598,0.7992341903497231,0.429149390869843,1.0341695069210903,37,train,1,21,0.5793400097223045,0.3180238395564318,0.9198776307546732,0.36514204575653936,0.9282197753154889,0.35346694204055057,0.9783402127463107,0.28589439832338537,0.42954696101969414,0.6046225459013963,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3548,0.45736056117975654,0.7810057766995695,0.4368145606837871,1.0348691521694335,38,train,1,21,0.5977370481386384,0.3659720677965298,0.9246515395734065,0.3519483899381043,0.87868366781871,0.3388837737348071,0.9775555518560848,0.27240665657493485,0.4299092413301572,0.6049599108392762,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3549,0.562104281829818,0.8143216262010242,0.4246701451431894,1.0304992106171504,39,train,1,21,0.5803625757832961,0.3279537101754416,0.9267963457708563,0.3491053395550781,0.903841218059817,0.3645418107486414,0.9746869991674871,0.2764026762877851,0.436328982514306,0.5941702281028445,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3550,0.5561786408685916,0.8125575670247716,0.42304957369654644,1.0317066590398976,40,train,1,21,0.5865020810656291,0.33807857180999223,0.9313575151590621,0.3502714869460995,0.9150440462831433,0.3547567970548194,0.9770850660882523,0.2598473606557075,0.4345519159213365,0.5971547431185611,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3551,0.5011935515158523,0.7885367782996575,0.4241827946672828,1.0380433158792106,41,train,1,21,0.5464494836483,0.3544336825230097,0.9277988043047705,0.3552969778808314,0.9141888384204312,0.35657587965554605,0.9742386459147392,0.2707792846014529,0.42955893099122544,0.6084843848879852,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3552,0.5230265741785324,0.7908473357768587,0.4185165549321022,1.0297070707021503,42,train,1,21,0.7142337319313623,0.3372230387490175,0.9807512792662364,0.3746088822549909,0.8900120754143067,0.3399079019919858,0.9735628800590175,0.27937091398189196,0.43354548767245843,0.5961615830296918,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3553,0.3840112618882064,0.6887683585977828,0.4277093567896907,1.0536967916980378,43,train,1,21,0.38432079076022685,0.32369698429093846,0.9297420570046189,0.3506845451095388,0.8142777284670947,0.31852157229774725,0.9387547699343323,0.3036532294597126,0.43096900606508315,0.6227277856329545,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3554,0.41385793231793533,0.747155455062476,0.430443378359383,1.0335744461922667,44,train,1,21,0.6615489289714079,0.32928841762636357,0.9845547134842371,0.3495201478179645,0.8322897929662452,0.3096413186514239,0.9534787269947363,0.2663033680504709,0.43925967102884483,0.5943147751634218,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3555,0.502354464358618,0.8012777490773682,0.43154646520976336,1.0340271106871164,45,train,1,21,0.5748389428841912,0.3499065967110447,0.9221783272436195,0.3417584115454953,0.9124127724794698,0.3525894615923435,0.9810378549854181,0.2992004592993114,0.431124540475728,0.6029025702113885,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3556,0.5380078623208676,0.805388816535219,0.4243343439189683,1.0295748354596628,46,train,1,21,0.5957849351990274,0.35246048993148366,0.9313577925321946,0.3576892800577069,0.9012084683612658,0.34514957559560505,0.9665796835083065,0.2624816208411281,0.43882098521750307,0.5907538502421597,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3557,0.5234058990881543,0.8014076171761491,0.42545991187352733,1.031565982631989,47,train,1,21,0.6292566731347206,0.34281198834976656,0.9477317922622145,0.3610027363467502,0.8879216045287883,0.3499782984838757,0.9727607527901677,0.27434283459056846,0.43235673644772354,0.5992092461842654,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3558,0.4646385520775267,0.7716483416401513,0.4354331784094134,1.0317471650436625,48,train,1,21,0.5652351279581692,0.3590000242578785,0.9323631244803741,0.3608453375339769,0.8611046243650194,0.35806315344623274,0.9697514060940403,0.26113196088154234,0.434344876225814,0.5974022888178484,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3559,0.40638921848876697,0.7634265499391074,0.44405687710907465,1.0331943498665868,49,train,1,21,0.6231641186317597,0.33985741368738936,0.9406898529501991,0.3652156397433939,0.8358221114804462,0.3382938750478865,0.9694159208187776,0.2597235227110388,0.43578233063092353,0.5974120192356632,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3560,0.517414157556585,0.801432496207597,0.43131990166567613,1.0299692948002188,0,train,2,33,0.6136351461385348,0.3730688095046874,0.9455055951856475,0.35431799414624604,0.881875357672326,0.3607967592761113,0.9578885987833339,0.26372394622066747,0.4372626446361317,0.5927066501640872,0.9495737284777603,SCoNE,0.01,0.3,/home/jupyter/repos/SCoNE/output/models/rGC/train_33
3561,0.5048748350254424,0.7986360010731904,0.42604446353412745,1.0281209021743938,1,train,2,33,0.6381568396681493,0.3344984888390126,0.9615245997892629,0.37199366660153355,0.9195468772825844,0.3554909995679274,0.9866124739302018,0.2560140007841254,0.43357364697371487,0.5945472552006789,0.9495737284777603,SCoNE,0.01,0.3,/home/jupyter/repos/SCoNE/output/models/rGC/train_33
3562,0.3566770132854599,0.7083210932911721,0.44526513760338793,1.0368869485867662,2,train,2,33,0.48535053051358445,0.32412858714809867,0.9162979009174451,0.3454125807597216,0.8658367906597538,0.376666768608022,0.9676110045171773,0.2679114753722179,0.4389679259912502,0.5979190225955161,0.9495737284777603,SCoNE,0.01,0.3,/home/jupyter/repos/SCoNE/output/models/rGC/train_33
