,ari,sim_W,sim_W_null,tuning_metric,run,split,sim_id,job_id,sim_H_G,sim_H_G_null,sim_U_G,sim_U_G_null,sim_H_C,sim_H_C_null,sim_U_C,sim_U_C_null,rel_error_G,rel_error_C,coph_corr,run_name,lambda_option,signed_cov_effects,out_path
17,0.08349576972387927,0.19891559254251584,0.1697918743438577,1.8072970418334642,7,tune,0,10,0.0,0.0,0.4551982346090897,0.11005375000020282,0.060267540708409194,0.15292586937956576,0.43889166499090176,-0.07255075593499061,1.2030724412426002,0.604224600590864,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
18,0.0,0.0,0.0,1.463354371049503,8,tune,0,10,0.0,0.0,0.4364098029113133,0.07685410357998199,0.0,0.0,0.5284233548796735,-0.05535642208192016,1.1811988320597684,0.2821555389897346,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
19,0.002636180694940535,0.33228615375456344,0.2961745039665655,1.419437971738518,9,tune,0,10,0.12979115076654926,0.15648235566567373,0.4424592212284772,0.06502286824724056,0.012680025985077503,0.0585350435087469,0.5077221187572424,-0.05446673051388587,1.0342912505106465,0.3851467212278713,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
20,0.0005570918248094534,0.24671026156912754,0.19622092022899504,1.2972435974062966,10,tune,0,10,0.09392398578357888,0.1607604505958516,0.44836238315267396,0.0657325750095871,0.0,0.1284654899527341,0.47544459519998905,-0.06825906141811512,0.8647935288273868,0.4324500685789097,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
21,0.0013948444131436058,0.21480323168137186,0.1693719654330691,1.425415319041475,11,tune,0,10,0.06444401876747534,0.04552656696316988,0.44964586085860364,0.08615562566231912,0.14018495343008644,0.09790005068179523,0.515809849968743,-0.07962566715448714,1.111052143312952,0.3143631757285228,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
22,0.0,0.0,0.0,1.4816143632188836,12,tune,0,10,0.0,0.0,0.528834421938971,0.1198330777378772,0.0,0.0,0.5146866885021607,-0.06030724145420419,1.1467006062050729,0.3349137570138108,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
23,0.012841761618415496,0.37002064318703026,0.3541395533243793,1.834197759093691,13,tune,0,10,0.1395733983460709,0.10424590113046181,0.42759284700643,0.06340284970444014,0.007207812199248363,0.09005171225987799,0.4734152054318169,-0.04930627631148479,1.274999456117074,0.5591983029766171,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
24,0.00846158092171595,0.34050416265620226,0.32279070654752684,1.6181530493634095,14,tune,0,10,0.12114111266317618,0.11022715288661157,0.442178455193642,0.09644132187562723,0.08440330455989555,0.07698439082919745,0.5138674980681437,-0.04705616681037075,1.274511253390423,0.34364179597298655,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
25,0.008319424193397526,0.39822536922180163,0.3928385702268111,1.3765167320748584,15,tune,0,10,0.061781059717726176,0.1795528163822427,0.46177752216226664,0.08838566744463555,0.1264384574673225,0.07295443666996683,0.4240515136413957,-0.05052533171319913,0.8902141177002972,0.48630261437456107,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
26,0.02927562178417932,0.19050922175156887,0.16297125494754583,2.006583241847122,16,tune,0,10,0.0,0.03029961276550045,0.44800525099173516,0.08637662641572576,0.1638572886338916,0.064324633712472,0.5185742523349669,-0.0737339596574546,1.6907201098633353,0.3158631319837864,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
27,0.0013820919861323644,0.23192140814457282,0.2155678545499175,1.7481838144146211,17,tune,0,10,0.14011712324659226,0.11152744545165152,0.4463169033240759,0.08761618310855673,0.07525058972956983,0.11143436158615191,0.4619406443993776,-0.04435427655118067,1.4058017864883265,0.3423820279262946,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
28,0.0,0.0,0.0,1.4121346332442657,18,tune,0,10,0.0,0.0,0.4337728147161281,0.10858490994350908,0.0,0.0,0.5307865345688089,-0.09086050147467083,1.1234358258432122,0.2886988074010535,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
29,0.06581401201994376,0.34897368104475013,0.27639093642168355,1.127793340219774,19,tune,0,10,0.10849895660613541,0.11006483721293162,0.43581408037160246,0.06959668042964849,0.164845551067351,0.07716177066681817,0.544261094209107,-0.052795067641873826,0.8530064251083046,0.2747869151114694,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
30,0.016803222997843717,0.4136916848376965,0.3785320224559385,1.1658653843257414,20,tune,0,10,0.15214718222349927,0.15111040200637865,0.4409537989316412,0.08135152072632668,0.0,0.10996181302776746,0.5335721391942685,-0.06430680183683428,0.8922499503023243,0.27361543402341704,0.7690856893699007,SCoNE,0.1,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_10
